sold_price_raw,living_area_raw,plot_area_raw,rooms_raw,operating_cost_raw,latitude,longitude,house_age,type_Parhus,type_Radhus,type_Villa,plot_living_ratio,dist_partille_center_km,dist_gbg_center_km,dist_partille_station_km,dist_jonsered_station_km,dist_ostra_km,dist_e20_partille_km,dist_e45_gamlestadsmotet_km,dist_e20_jonsered_lerum_km,dist_rv40_landvetter_km,dist_delsjon_km,dist_kasjon_km,dist_partille_golf_km,dist_jonsered_herrgard_km,min_dist_center_km,min_dist_transport_km,min_dist_workplace_km,min_dist_infrastructure_km,min_dist_recreation_km,sold_year,sold_month,rooms_missing
5600000,197.0,643.0,7.0,4317.0,57.734449,12.117713,51.0,False,False,True,3.263959390862944,0.9,9.0,0.9,3.7,4.2,0.9,5.8,3.6,11.9,4.8,4.5,1.7,3.7,0.9,0.9,4.2,0.9,1.7,2016,8,0
4380000,193.0,938.0,7.0,4342.0,57.719798,12.0676,75.0,False,False,True,4.860103626943006,3.2,5.7,3.2,7.1,1.0,3.4,2.8,7.0,14.1,1.5,7.8,5.0,7.1,3.2,3.2,1.0,2.8,1.5,2016,7,0
3240000,44.0,421.0,4.0,1505.0,57.735101,12.058547,87.0,False,False,True,9.568181818181818,2.9,5.8,2.9,7.0,1.7,3.0,2.4,7.0,15.2,1.9,7.3,5.0,6.9,2.9,2.9,1.7,2.4,1.9,2016,5,0
6250000,105.0,760.0,0.0,2982.0,57.73084275,12.09475023,105.0,False,False,True,7.238095238095238,1.2,7.5,1.2,5.1,2.8,1.4,4.4,5.1,13.0,3.4,5.8,3.0,5.1,1.2,1.2,2.8,1.4,3.0,2016,8,1
4850000,91.0,880.0,0.0,2982.0,57.728948,12.081627,87.0,False,False,True,9.67032967032967,1.9,6.7,1.9,5.9,2.0,2.0,3.6,5.9,13.6,2.6,6.5,3.8,5.8,1.9,1.9,2.0,2.0,2.6,2016,8,1
6025000,114.0,883.0,0.0,2982.0,57.721723,12.094924,58.0,False,False,True,7.745614035087719,2.1,7.3,2.1,5.6,2.6,2.3,4.4,5.5,12.6,3.2,6.5,3.6,5.6,2.1,2.1,2.6,2.3,3.2,2016,8,1
6300000,114.0,1043.0,8.0,2048.0,57.712064,12.068528,51.0,False,False,True,9.149122807017545,3.8,5.6,3.8,7.5,1.4,4.0,3.2,7.4,13.8,1.8,8.3,5.5,7.5,3.8,3.8,1.4,3.2,1.8,2016,5,0
6600000,165.0,1407.0,0.0,2982.0,57.72483,12.062489,59.0,False,False,True,8.527272727272727,3.1,5.5,3.1,7.2,0.8,3.2,2.4,7.1,14.6,1.3,7.7,5.1,7.1,3.1,3.1,0.8,2.4,1.3,2016,8,1
4000000,94.0,163.0,4.0,2507.0,57.703341,12.146141,33.0,False,False,True,1.7340425531914894,4.7,10.2,4.7,5.4,6.0,4.8,7.8,5.3,9.1,6.5,6.9,4.3,5.7,4.7,4.7,6.0,4.8,4.3,2016,8,0
5200000,120.0,927.0,5.0,2875.0,57.730583,12.079244,92.0,False,False,True,7.725,1.9,6.7,1.9,6.0,2.0,2.1,3.5,5.9,13.8,2.5,6.5,3.9,5.9,1.9,1.9,2.0,2.1,2.5,2016,6,0
6140000,195.0,908.0,6.0,2982.0,57.72595,12.070882,51.0,False,False,True,4.656410256410257,2.6,6.0,2.6,6.7,1.3,2.8,2.9,6.6,14.1,1.8,7.2,4.6,6.6,2.6,2.6,1.3,2.8,1.8,2016,6,0
4850000,106.0,876.0,6.0,2050.0,57.738683,12.05029,78.0,False,False,True,8.264150943396226,3.3,5.6,3.4,7.4,2.0,3.4,2.2,7.4,15.8,2.1,7.6,5.4,7.2,3.3,3.4,2.0,2.2,2.1,2016,5,0
3520000,121.0,152.0,6.0,1504.0,57.741728,12.080428,63.0,False,True,False,1.256198347107438,1.6,7.3,1.6,5.6,2.9,1.6,3.9,5.6,14.3,3.3,5.8,3.6,5.4,1.6,1.6,2.9,1.6,3.3,2016,4,0
5900000,148.0,973.0,6.0,2982.0,57.733237,12.132024,23.0,False,False,True,6.574324324324325,1.7,9.7,1.7,3.1,5.0,1.7,6.6,3.0,11.1,5.5,4.1,1.2,3.1,1.7,1.7,5.0,1.7,1.2,2016,5,0
4400000,126.0,264.0,6.0,2585.0,57.731324,12.119827,44.0,False,False,True,2.0952380952380953,1.2,9.0,1.2,3.8,4.3,1.3,5.9,3.7,11.7,4.8,4.7,1.8,3.8,1.2,1.2,4.3,1.3,1.8,2016,4,0
4500000,97.0,382.0,5.0,2982.0,57.741281,12.069255,76.0,False,True,False,3.9381443298969074,2.2,6.7,2.2,6.3,2.5,2.3,3.3,6.2,14.9,2.9,6.4,4.3,6.1,2.2,2.2,2.5,2.3,2.9,2016,5,0
5100000,99.0,156.0,4.0,3309.0,57.712699,12.060265,64.0,False,True,False,1.5757575757575757,4.1,5.1,4.1,7.9,1.0,4.2,2.8,7.8,14.3,1.4,8.6,5.8,7.9,4.1,4.1,1.0,2.8,1.4,2016,5,0
6750000,170.0,961.0,8.0,2982.0,57.715949,12.063612,63.0,False,False,True,5.652941176470589,3.7,5.3,3.7,7.5,0.9,3.8,2.8,7.5,14.2,1.4,8.3,5.5,7.5,3.7,3.7,0.9,2.8,1.4,2016,5,0
3600000,91.0,761.0,0.0,2982.0,57.73650987,12.11943098,105.0,False,False,True,8.362637362637363,0.8,9.1,0.8,3.5,4.4,0.8,5.9,3.5,12.0,4.9,4.3,1.5,3.5,0.8,0.8,4.4,0.8,1.5,2016,8,1
3525000,121.0,177.0,0.0,2982.0,57.742818,12.080542,65.0,False,True,False,1.462809917355372,1.6,7.3,1.6,5.6,3.0,1.6,3.9,5.5,14.3,3.4,5.8,3.6,5.4,1.6,1.6,3.0,1.6,3.4,2016,8,1
6200000,127.0,810.0,0.0,2982.0,57.713223,12.064286,62.0,False,False,True,6.377952755905512,3.9,5.3,3.9,7.7,1.1,4.0,2.9,7.6,14.1,1.5,8.4,5.6,7.7,3.9,3.9,1.1,2.9,1.5,2016,8,1
6500000,135.0,540.0,0.0,2982.0,57.692803,12.118204,15.0,False,False,True,4.0,5.3,8.7,5.3,7.1,5.0,5.4,6.9,7.0,10.6,5.5,8.5,5.7,7.4,5.3,5.3,5.0,5.4,5.5,2016,8,1
5150000,64.0,490.0,0.0,2982.0,57.741313,12.067538,76.0,False,False,True,7.65625,2.3,6.6,2.3,6.4,2.5,2.4,3.2,6.3,14.9,2.8,6.5,4.4,6.2,2.3,2.3,2.5,2.4,2.8,2016,7,1
2950000,73.0,514.0,0.0,2982.0,57.735327,12.057067,87.0,False,False,True,7.041095890410959,3.0,5.7,3.0,7.1,1.7,3.1,2.3,7.0,15.3,1.9,7.4,5.1,6.9,3.0,3.0,1.7,2.3,1.9,2016,7,1
6550000,182.0,1285.0,8.0,3417.0,57.741063,12.146261,96.0,False,False,True,7.06043956043956,2.4,10.8,2.3,1.9,6.1,2.3,7.6,1.8,10.9,6.6,2.9,0.3,1.9,2.4,1.9,6.1,1.8,0.3,2016,5,0
4200000,140.0,1095.0,5.0,3521.0,57.73625088,12.11515297,57.0,False,False,True,7.821428571428571,0.6,8.9,0.6,3.8,4.2,0.7,5.7,3.7,12.2,4.7,4.5,1.7,3.7,0.6,0.6,4.2,0.7,1.7,2016,3,0
3500000,116.0,160.0,0.0,2982.0,57.745,12.115377,66.0,False,True,False,1.3793103448275863,0.8,9.3,0.8,3.5,4.7,0.6,5.9,3.5,12.6,5.2,3.8,1.6,3.3,0.8,0.8,4.7,0.6,1.6,2016,7,1
5570000,143.0,649.0,7.0,2650.0,57.750986,12.1539,42.0,False,False,True,4.538461538461538,3.1,11.6,3.0,1.2,7.0,3.0,8.3,1.2,11.2,7.5,1.7,1.2,0.9,3.1,1.2,7.0,1.2,0.9,2016,4,0
6310000,115.0,483.0,0.0,2982.0,57.713051,12.058775,63.0,False,True,False,4.2,4.1,5.0,4.1,7.9,1.0,4.3,2.7,7.9,14.4,1.3,8.7,5.9,7.9,4.1,4.1,1.0,2.7,1.3,2016,7,1
4000000,118.0,1206.0,0.0,2982.0,57.750411,12.081258,26.0,False,False,True,10.220338983050848,1.9,7.8,1.9,5.5,3.8,1.9,4.4,5.5,14.7,4.1,5.4,3.7,5.2,1.9,1.9,3.8,1.9,3.7,2016,7,1
5240000,100.0,522.0,0.0,2982.0,57.726811,12.052635,45.0,False,False,True,5.22,3.5,5.0,3.5,7.6,0.7,3.6,1.8,7.6,15.2,1.0,8.1,5.5,7.5,3.5,3.5,0.7,1.8,1.0,2016,7,1
3300000,80.0,260.0,0.0,2982.0,57.738183,12.060095,80.0,False,True,False,3.25,2.8,6.0,2.8,6.9,2.0,2.9,2.6,6.8,15.2,2.3,7.1,4.8,6.7,2.8,2.8,2.0,2.6,2.3,2016,7,1
6575000,135.0,922.0,5.0,2008.0,57.695374,12.124143,18.0,False,False,True,6.82962962962963,5.0,9.0,5.1,6.7,5.2,5.2,7.0,6.6,10.3,5.6,8.1,5.3,7.0,5.0,5.1,5.2,5.2,5.3,2016,4,0
3205000,72.0,183.0,0.0,2982.0,57.735835,12.055345,88.0,False,True,False,2.5416666666666665,3.1,5.7,3.1,7.2,1.7,3.2,2.3,7.1,15.4,1.9,7.4,5.2,7.0,3.1,3.1,1.7,2.3,1.9,2016,7,1
4275000,148.0,221.0,5.0,2454.0,57.724706,12.087092,47.0,False,True,False,1.4932432432432432,2.0,6.9,2.1,5.8,2.2,2.2,3.9,5.8,13.2,2.7,6.6,3.8,5.8,2.0,2.1,2.2,2.2,2.7,2016,3,0
3160000,107.0,173.0,0.0,2982.0,57.74477,12.115933,66.0,False,True,False,1.6168224299065421,0.8,9.3,0.8,3.5,4.7,0.6,6.0,3.4,12.6,5.2,3.8,1.5,3.3,0.8,0.8,4.7,0.6,1.5,2016,7,1
3400000,59.0,423.0,0.0,2982.0,57.742046,12.072403,76.0,False,False,True,7.169491525423729,2.0,6.9,2.1,6.1,2.7,2.1,3.5,6.0,14.7,3.0,6.2,4.1,5.9,2.0,2.1,2.7,2.1,3.0,2016,7,1
5900000,145.0,699.0,5.0,3050.0,57.729193,12.06731,87.0,False,False,True,4.820689655172414,2.6,6.0,2.6,6.7,1.4,2.7,2.7,6.6,14.4,1.8,7.2,4.6,6.6,2.6,2.6,1.4,2.7,1.8,2016,7,0
3900000,58.0,651.0,3.0,2550.0,57.728697,12.063402,81.0,False,False,True,11.224137931034482,2.8,5.7,2.9,7.0,1.2,3.0,2.5,6.9,14.6,1.6,7.4,4.9,6.8,2.8,2.9,1.2,2.5,1.6,2016,4,0
7450000,150.0,1011.0,6.0,2982.0,57.700764,12.134711,24.0,False,False,True,6.74,4.6,9.6,4.7,5.9,5.4,4.7,7.3,5.8,9.7,5.9,7.4,4.6,6.2,4.6,4.7,5.4,4.7,4.6,2016,6,0
3033000,75.0,170.0,3.0,1708.0,57.70163,12.146796,26.0,True,False,False,2.2666666666666666,4.9,10.3,4.9,5.6,6.1,4.9,7.9,5.5,9.0,6.6,7.1,4.5,5.9,4.9,4.9,6.1,4.9,4.5,2016,6,0
5250000,200.0,908.0,0.0,2982.0,57.736644,12.044558,113.0,False,False,True,4.54,3.7,5.2,3.7,7.8,1.8,3.8,1.8,7.7,16.0,1.8,8.0,5.8,7.6,3.7,3.7,1.8,1.8,1.8,2016,7,1
7550000,158.0,680.0,7.0,2982.0,57.712271,12.072071,50.0,False,False,True,4.30379746835443,3.7,5.8,3.7,7.3,1.6,3.8,3.4,7.2,13.6,2.0,8.2,5.3,7.3,3.7,3.7,1.6,3.4,2.0,2016,7,0
4025000,101.0,594.0,5.0,1929.0,57.727464,12.089004,79.0,False,False,True,5.881188118811881,1.7,7.1,1.7,5.6,2.4,1.9,4.0,5.5,13.2,2.9,6.3,3.5,5.6,1.7,1.7,2.4,1.9,2.9,2016,5,0
5200000,114.0,702.0,6.0,2982.0,57.713152,12.075577,54.0,False,False,True,6.157894736842105,3.5,6.0,3.5,7.1,1.7,3.6,3.5,7.0,13.5,2.1,8.0,5.1,7.1,3.5,3.5,1.7,3.5,2.1,2016,5,0
5400000,119.0,792.0,4.0,1700.0,57.703045,12.135437,32.0,False,False,True,6.65546218487395,4.4,9.6,4.4,5.7,5.4,4.5,7.3,5.5,9.7,5.9,7.1,4.4,5.9,4.4,4.4,5.4,4.5,4.4,2016,4,0
6300000,181.0,1228.0,7.0,3510.0,57.736793,12.05441,57.0,False,False,True,6.7845303867403315,3.1,5.7,3.1,7.2,1.8,3.2,2.3,7.2,15.5,2.0,7.5,5.2,7.0,3.1,3.1,1.8,2.3,2.0,2016,4,0
5475000,144.0,1165.0,6.0,2982.0,57.742197,12.092239,108.0,False,False,True,8.090277777777779,0.9,7.9,0.9,4.9,3.4,0.9,4.5,4.9,13.7,3.9,5.2,2.9,4.7,0.9,0.9,3.4,0.9,2.9,2016,3,0
4200000,126.0,1137.0,6.0,1525.0,57.75059,12.151057,61.0,False,False,True,9.023809523809524,2.9,11.5,2.9,1.4,6.8,2.8,8.1,1.3,11.3,7.3,1.9,1.1,1.1,2.9,1.4,6.8,1.3,1.1,2016,3,0
4010000,57.0,539.0,0.0,2982.0,57.741465,12.067526,76.0,False,False,True,9.456140350877194,2.3,6.6,2.3,6.4,2.5,2.4,3.2,6.3,15.0,2.8,6.5,4.4,6.2,2.3,2.3,2.5,2.4,2.8,2016,7,1
5000000,114.0,690.0,0.0,2982.0,57.73326558,12.0957211,54.0,False,False,True,6.052631578947368,0.9,7.7,1.0,5.0,3.0,1.1,4.5,4.9,13.1,3.5,5.6,2.9,4.9,0.9,1.0,3.0,1.1,2.9,2016,7,1
5200000,149.0,1922.0,0.0,2982.0,57.694762,12.141127,63.0,False,False,True,12.899328859060402,5.4,10.0,5.4,6.4,6.1,5.5,7.9,6.3,9.3,6.5,7.9,5.3,6.7,5.4,5.4,6.1,5.5,5.3,2016,7,1
4910000,195.0,785.0,0.0,2982.0,57.736064,12.052823,75.0,False,False,True,4.0256410256410255,3.2,5.5,3.2,7.3,1.7,3.3,2.1,7.3,15.5,1.9,7.6,5.3,7.2,3.2,3.2,1.7,2.1,1.9,2016,7,1
5025000,160.0,888.0,7.0,2693.0,57.744782,12.10657,48.0,False,False,True,5.55,0.6,8.8,0.5,4.0,4.3,0.4,5.4,4.0,13.1,4.7,4.3,2.1,3.8,0.6,0.5,4.3,0.4,2.1,2016,5,0
4250000,93.0,605.0,0.0,2982.0,57.724673,12.07589,66.0,False,False,True,6.505376344086022,2.5,6.3,2.5,6.4,1.5,2.6,3.2,6.4,13.8,2.1,7.1,4.4,6.4,2.5,2.5,1.5,2.6,2.1,2016,6,1
6550000,175.0,1741.0,6.0,2982.0,57.698323,12.133275,25.0,False,False,True,9.948571428571428,4.9,9.5,4.9,6.2,5.5,5.0,7.3,6.1,9.8,5.9,7.7,4.9,6.5,4.9,4.9,5.5,5.0,4.9,2016,6,0
3275000,78.0,385.0,3.0,2982.0,57.74339533,12.0927481,109.0,False,False,True,4.935897435897436,0.9,8.0,0.9,4.9,3.5,0.9,4.6,4.8,13.7,4.0,5.1,2.9,4.7,0.9,0.9,3.5,0.9,2.9,2016,5,0
4405000,146.0,158.0,6.0,4445.0,57.730838,12.128098,44.0,False,True,False,1.082191780821918,1.6,9.4,1.6,3.4,4.7,1.6,6.3,3.3,11.2,5.3,4.5,1.5,3.5,1.6,1.6,4.7,1.6,1.5,2016,4,0
4950000,95.0,700.0,5.0,2296.0,57.73016331,12.07663967,62.0,False,False,True,7.368421052631579,2.1,6.5,2.1,6.2,1.9,2.2,3.3,6.1,14.0,2.3,6.7,4.1,6.1,2.1,2.1,1.9,2.2,2.3,2016,3,0
3800000,80.0,156.0,0.0,2982.0,57.737932,12.059712,80.0,False,True,False,1.95,2.8,6.0,2.8,6.9,2.0,2.9,2.6,6.8,15.2,2.2,7.1,4.9,6.7,2.8,2.8,2.0,2.6,2.2,2016,6,1
6600000,176.0,1534.0,9.0,2982.0,57.695434,12.132312,24.0,False,False,True,8.715909090909092,5.1,9.5,5.2,6.5,5.6,5.3,7.4,6.4,9.8,6.0,8.0,5.2,6.8,5.1,5.2,5.6,5.3,5.2,2016,3,0
6210000,151.0,796.0,5.0,1913.0,57.687361,12.109708,11.0,False,False,True,5.271523178807947,5.8,8.4,5.8,7.9,5.1,6.0,6.8,7.8,11.1,5.4,9.3,6.4,8.1,5.8,5.8,5.1,6.0,5.4,2016,1,0
4850000,103.0,880.0,4.0,2942.0,57.728948,12.081627,87.0,False,False,True,8.54368932038835,1.9,6.7,1.9,5.9,2.0,2.0,3.6,5.9,13.6,2.6,6.5,3.8,5.8,1.9,1.9,2.0,2.0,2.6,2016,6,0
5900000,106.0,755.0,5.0,2921.0,57.722534,12.084092,79.0,False,False,True,7.122641509433962,2.3,6.7,2.4,6.1,2.0,2.5,3.7,6.0,13.3,2.5,6.9,4.1,6.1,2.3,2.4,2.0,2.5,2.5,2016,3,0
5900000,106.0,755.0,5.0,2982.0,57.722534,12.084092,79.0,False,False,True,7.122641509433962,2.3,6.7,2.4,6.1,2.0,2.5,3.7,6.0,13.3,2.5,6.9,4.1,6.1,2.3,2.4,2.0,2.5,2.5,2016,6,0
7350000,172.0,850.0,0.0,2982.0,57.730935,12.077367,33.0,False,False,True,4.941860465116279,2.0,6.6,2.0,6.1,1.9,2.1,3.4,6.0,14.0,2.4,6.6,4.0,6.0,2.0,2.0,1.9,2.1,2.4,2016,6,1
5250000,130.0,784.0,4.0,2079.0,57.70151,12.141098,63.0,True,False,False,6.030769230769231,4.7,9.9,4.7,5.7,5.8,4.8,7.6,5.6,9.4,6.2,7.2,4.5,6.0,4.7,4.7,5.8,4.8,4.5,2016,6,0
5880000,138.0,1171.0,6.0,1626.0,57.704533,12.138442,37.0,False,False,True,8.485507246376812,4.3,9.7,4.4,5.4,5.5,4.4,7.4,5.3,9.6,6.0,6.9,4.2,5.7,4.3,4.4,5.5,4.4,4.2,2016,6,0
4850000,85.0,558.0,0.0,2982.0,57.725871,12.045437,87.0,False,False,True,6.564705882352941,3.9,4.6,4.0,8.1,0.7,4.1,1.4,8.0,15.6,0.7,8.5,6.0,7.9,3.9,4.0,0.7,1.4,0.7,2016,6,1
2520000,119.0,210.0,5.0,1925.0,57.752318,12.077456,12.0,False,True,False,1.7647058823529411,2.2,7.8,2.2,5.7,3.9,2.2,4.4,5.7,15.0,4.1,5.6,4.0,5.4,2.2,2.2,3.9,2.2,4.0,2016,3,0
7300000,194.0,702.0,8.0,2982.0,57.72936,12.06546,87.0,False,False,True,3.618556701030928,2.7,5.9,2.7,6.8,1.3,2.8,2.6,6.7,14.6,1.7,7.3,4.7,6.7,2.7,2.7,1.3,2.6,1.7,2016,6,0
5825000,144.0,1039.0,0.0,2982.0,57.737282,12.048001,51.0,False,False,True,7.215277777777778,3.5,5.4,3.5,7.6,1.9,3.6,2.0,7.5,15.8,1.9,7.8,5.6,7.4,3.5,3.5,1.9,2.0,1.9,2016,6,1
2200000,107.0,293.0,0.0,2982.0,57.743536,12.11262,65.0,False,True,False,2.7383177570093458,0.6,9.1,0.5,3.7,4.5,0.4,5.7,3.6,12.7,4.9,4.1,1.7,3.5,0.6,0.5,4.5,0.4,1.7,2016,6,1
2555000,56.0,268.0,0.0,2982.0,57.70030531,12.14703486,63.0,False,False,True,4.785714285714286,5.0,10.3,5.0,5.7,6.1,5.1,8.0,5.6,9.0,6.6,7.3,4.7,6.0,5.0,5.0,6.1,5.1,4.7,2016,5,1
3670000,80.0,287.0,0.0,2982.0,57.738599,12.05749,79.0,False,True,False,3.5875,2.9,5.9,2.9,7.0,2.0,3.0,2.5,7.0,15.4,2.2,7.2,5.0,6.8,2.9,2.9,2.0,2.5,2.2,2016,6,1
5625000,146.0,828.0,8.0,3493.0,57.752219,12.146776,63.0,False,False,True,5.671232876712328,2.8,11.3,2.7,1.6,6.7,2.6,8.0,1.6,11.6,7.2,1.9,1.1,1.3,2.8,1.6,6.7,1.6,1.1,2016,6,0
3560000,85.0,110.0,0.0,2982.0,57.738952,12.061057,62.0,False,True,False,1.2941176470588236,2.7,6.1,2.7,6.8,2.1,2.8,2.7,6.7,15.2,2.4,7.0,4.8,6.6,2.7,2.7,2.1,2.7,2.4,2016,6,1
2700000,87.0,127.0,0.0,2982.0,57.739021,12.093654,63.0,False,True,False,1.4597701149425288,0.8,7.8,0.8,4.9,3.3,0.9,4.5,4.8,13.4,3.7,5.3,2.9,4.7,0.8,0.8,3.3,0.9,2.9,2016,6,1
2300000,55.0,1541.0,0.0,2982.0,57.703015,12.175663,60.0,False,False,True,28.01818181818182,5.8,12.0,5.8,5.2,7.7,5.8,9.5,5.1,7.4,8.2,6.9,4.8,5.6,5.8,5.2,7.7,5.1,4.8,2016,6,1
7450000,250.0,922.0,9.0,2982.0,57.71705328,12.06626596,75.0,False,False,True,3.688,3.5,5.5,3.5,7.3,1.0,3.6,2.9,7.3,14.1,1.5,8.1,5.3,7.3,3.5,3.5,1.0,2.9,1.5,2016,2,0
4805000,168.0,207.0,6.0,5133.0,57.713579,12.079254,54.0,False,True,False,1.2321428571428572,3.3,6.2,3.4,6.9,1.9,3.5,3.7,6.8,13.3,2.3,7.8,4.9,6.9,3.3,3.4,1.9,3.5,2.3,2016,2,0
3910000,83.0,386.0,4.0,2982.0,57.737668,12.14436,63.0,False,False,False,4.650602409638554,2.3,10.6,2.2,2.2,5.9,2.2,7.4,2.1,10.8,6.4,3.3,0.5,2.3,2.3,2.2,5.9,2.1,0.5,2016,6,0
2850000,108.0,144.0,0.0,2982.0,57.754151,12.063068,44.0,False,True,False,1.3333333333333333,3.0,7.3,3.0,6.6,3.8,3.0,3.9,6.6,15.8,4.0,6.4,4.8,6.3,3.0,3.0,3.8,3.0,4.0,2016,6,1
8415000,160.0,1298.0,7.0,2831.0,57.727607,12.056703,115.0,False,False,True,8.1125,3.2,5.3,3.3,7.4,0.8,3.4,2.1,7.3,15.0,1.2,7.8,5.3,7.3,3.2,3.3,0.8,2.1,1.2,2016,5,0
4650000,114.0,312.0,5.0,2982.0,57.73041,12.120739,44.0,False,False,True,2.736842105263158,1.3,9.0,1.3,3.8,4.3,1.4,5.9,3.7,11.6,4.8,4.7,1.8,3.8,1.3,1.3,4.3,1.4,1.8,2016,5,0
2885000,75.0,166.0,3.0,1892.0,57.700594,12.147885,26.0,False,False,True,2.2133333333333334,5.0,10.3,5.0,5.7,6.2,5.1,8.0,5.5,9.0,6.7,7.2,4.7,6.0,5.0,5.0,6.2,5.1,4.7,2016,4,0
4350000,128.0,160.0,5.0,2067.0,57.731349,12.088708,46.0,False,True,False,1.25,1.4,7.2,1.4,5.4,2.5,1.6,4.0,5.4,13.3,3.0,6.0,3.4,5.4,1.4,1.4,2.5,1.6,3.0,2016,3,0
2950000,44.0,421.0,4.0,2982.0,57.735101,12.058547,87.0,False,False,True,9.568181818181818,2.9,5.8,2.9,7.0,1.7,3.0,2.4,7.0,15.2,1.9,7.3,5.0,6.9,2.9,2.9,1.7,2.4,1.9,2016,5,0
5150000,130.0,1280.0,0.0,2982.0,57.711277,12.146574,41.0,False,False,True,9.846153846153847,4.0,10.2,4.0,4.6,5.8,4.0,7.6,4.4,9.3,6.3,6.1,3.5,4.9,4.0,4.0,5.8,4.0,3.5,2016,5,1
2394000,87.0,76.0,0.0,2982.0,57.74524,12.1184,58.0,False,True,False,0.8735632183908046,0.9,9.4,0.9,3.3,4.8,0.8,6.1,3.3,12.5,5.3,3.7,1.4,3.1,0.9,0.9,4.8,0.8,1.4,2016,5,1
3580000,94.0,163.0,0.0,2982.0,57.703341,12.146141,33.0,False,True,False,1.7340425531914894,4.7,10.2,4.7,5.4,6.0,4.8,7.8,5.3,9.1,6.5,6.9,4.3,5.7,4.7,4.7,6.0,4.8,4.3,2016,5,1
4900000,85.0,140.0,0.0,2982.0,57.713962,12.059339,64.0,False,True,False,1.6470588235294117,4.0,5.1,4.0,7.9,0.9,4.2,2.7,7.8,14.4,1.2,8.6,5.8,7.8,4.0,4.0,0.9,2.7,1.2,2016,5,1
4880000,118.0,248.0,5.0,2623.0,57.705406,12.149253,33.0,True,False,False,2.1016949152542375,4.6,10.4,4.6,5.1,6.1,4.6,7.9,5.0,9.0,6.6,6.7,4.1,5.5,4.6,4.6,6.1,4.6,4.1,2016,3,0
5900000,180.0,802.0,0.0,2982.0,57.693278,12.127598,17.0,False,False,True,4.455555555555556,5.3,9.3,5.3,6.8,5.5,5.4,7.3,6.7,10.0,5.9,8.3,5.5,7.1,5.3,5.3,5.5,5.4,5.5,2016,5,1
6000000,169.0,571.0,0.0,2982.0,57.72611514,12.06726203,103.0,False,False,True,3.378698224852071,2.8,5.8,2.8,6.8,1.1,2.9,2.7,6.8,14.3,1.6,7.4,4.8,6.8,2.8,2.8,1.1,2.7,1.6,2016,5,1
4500000,115.0,590.0,5.0,3352.0,57.719583,12.085522,65.0,False,False,True,5.130434782608695,2.5,6.7,2.6,6.2,2.1,2.7,3.9,6.1,13.1,2.6,7.0,4.2,6.2,2.5,2.6,2.1,2.7,2.6,2016,5,0
5750000,132.0,702.0,7.0,2938.0,57.72941,12.075928,93.0,False,False,True,5.318181818181818,2.1,6.4,2.2,6.2,1.8,2.3,3.2,6.2,14.0,2.3,6.8,4.1,6.1,2.1,2.2,1.8,2.3,2.3,2016,2,0
3700000,129.0,186.0,5.0,2982.0,57.730667,12.13006,44.0,False,True,False,1.441860465116279,1.7,9.5,1.7,3.3,4.8,1.7,6.5,3.2,11.1,5.4,4.4,1.5,3.4,1.7,1.7,4.8,1.7,1.5,2016,5,0
4650000,90.0,668.0,6.0,2507.0,57.72726,12.052581,89.0,False,False,True,7.4222222222222225,3.5,5.1,3.5,7.6,0.7,3.6,1.8,7.5,15.2,1.0,8.0,5.5,7.5,3.5,3.5,0.7,1.8,1.0,2016,4,0
3900000,70.0,235.0,0.0,2982.0,57.728923,12.049926,89.0,False,True,False,3.357142857142857,3.6,5.0,3.6,7.7,0.9,3.7,1.7,7.6,15.4,1.1,8.1,5.6,7.6,3.6,3.6,0.9,1.7,1.1,2016,5,1
6250000,110.0,760.0,5.0,2986.0,57.73084275,12.09475023,100.0,False,False,True,6.909090909090909,1.2,7.5,1.2,5.1,2.8,1.4,4.4,5.1,13.0,3.4,5.8,3.0,5.1,1.2,1.2,2.8,1.4,3.0,2016,5,0
3160000,107.0,225.0,4.0,3788.0,57.74477,12.115933,66.0,False,True,False,2.102803738317757,0.8,9.3,0.8,3.5,4.7,0.6,6.0,3.4,12.6,5.2,3.8,1.5,3.3,0.8,0.8,4.7,0.6,1.5,2016,5,0
3800000,80.0,156.0,5.0,1983.0,57.737932,12.059712,80.0,False,True,False,1.95,2.8,6.0,2.8,6.9,2.0,2.9,2.6,6.8,15.2,2.2,7.1,4.9,6.7,2.8,2.8,2.0,2.6,2.2,2016,5,0
2500000,80.0,1547.0,3.0,1364.0,57.703332,12.175404,70.0,False,False,True,19.3375,5.7,11.9,5.8,5.1,7.6,5.8,9.5,5.0,7.4,8.1,6.8,4.8,5.6,5.7,5.1,7.6,5.0,4.8,2016,5,0
4500000,90.0,514.0,0.0,2982.0,57.703081,12.139799,31.0,False,False,False,5.711111111111111,4.5,9.8,4.5,5.6,5.6,4.6,7.5,5.4,9.5,6.1,7.1,4.4,5.9,4.5,4.5,5.6,4.6,4.4,2016,5,1
2700000,87.0,127.0,5.0,2433.0,57.739111,12.09363,63.0,False,True,False,1.4597701149425288,0.8,7.8,0.8,4.9,3.3,0.9,4.5,4.8,13.4,3.7,5.3,2.9,4.7,0.8,0.8,3.3,0.9,2.9,2016,5,0
